"Country Name","Country Code","Indicator Name","Indicator Code","2014",
"Cote D'Ivoire","CIV","Share of female unskilled worker out of all workers in this sector, %","p_F_nsk","9.44568519967223",
"Cote D'Ivoire","CIV","Share of male skilled worker out of all workers in this sector, %","p_M_skl","13.0051998245388",
"Cote D'Ivoire","CIV","Share of male unskilled worker out of all workers in this sector, %","p_M_nsk","40.2949952427333",
"Cote D'Ivoire","CIV","Value-added from Capital in GTAP10P3COD","gtap10VACapital","7939.727296276",
"Cote D'Ivoire","CIV","Value-added from labor in GTAP10P3COD (in USD 2014 million)","gtap10VALabor","19960.772401972",
"Cote D'Ivoire","CIV","Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage)","wpremia_F","143.833366310489",
"Cote D'Ivoire","CIV","Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage)","wpremia_M","98.8895594219343",
"Croatia","HRV","Annual wage for skilled female workers (US$ Dollars)","w_F_skl","1161983.98262515",
"Croatia","HRV","Annual wage for skilled male workers (US$ Dollars)","w_M_skl","1557971.24774442",
"Croatia","HRV","Annual wage for unskilled female workers (US$ Dollars)","w_F_nsk","777144.116893983",
"Croatia","HRV","Annual wage for unskilled male workers (US$ Dollars)","w_M_nsk","1087496.37363814",
"Croatia","HRV","Labor volume for skilled females (millions)","v_F_skl","300747.333341588",
"Croatia","HRV","Labor volume for skilled males (millions)","v_M_skl","462090.285388781",
"Croatia","HRV","Labor volume for unskilled females (millions)","v_F_nsk","173832.164236255",
"Croatia","HRV","Labor volume for unskilled male (millions)","v_M_nsk","953776.217033376",
"Croatia","HRV","Share of female skilled worker out of all workers in this sector, %","p_F_skl","6.31842151701752",
"Croatia","HRV","Share of female unskilled worker out of all workers in this sector, %","p_F_nsk","6.03083710535676",
"Croatia","HRV","Share of male skilled worker out of all workers in this sector, %","p_M_skl","13.379074602003",
"Croatia","HRV","Share of male unskilled worker out of all workers in this sector, %","p_M_nsk","39.2716667756227",
"Croatia","HRV","Value-added from Capital in GTAP10P3COD","gtap10VACapital","19131.941093553",
"Croatia","HRV","Value-added from labor in GTAP10P3COD (in USD 2014 million)","gtap10VALabor","20283.14241792",
"Croatia","HRV","Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage)","wpremia_F","97.4398928604126",
"Croatia","HRV","Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage)","wpremia_M","92.7384416601325",
"Cyprus","CYP","Annual wage for skilled female workers (US$ Dollars)","w_F_skl","1721701.56848399",
"Cyprus","CYP","Annual wage for skilled male workers (US$ Dollars)","w_M_skl","2303091.19929598",
"Cyprus","CYP","Annual wage for unskilled female workers (US$ Dollars)","w_F_nsk","1146603.82450181",
"Cyprus","CYP","Annual wage for unskilled male workers (US$ Dollars)","w_M_nsk","1598650.41698888",
"Cyprus","CYP","Labor volume for skilled females (millions)","v_F_skl","100039.248343796",
"Cyprus","CYP","Labor volume for skilled males (millions)","v_M_skl","152708.00555854",
"Cyprus","CYP","Labor volume for unskilled females (millions)","v_F_nsk","58183.9305399472",
"Cyprus","CYP","Labor volume for unskilled male (millions)","v_M_nsk","293675.815557717",
"Cyprus","CYP","Share of female skilled worker out of all workers in this sector, %","p_F_skl","6.2971257521005",
"Cyprus","CYP","Share of female unskilled worker out of all workers in this sector, %","p_F_nsk","6.01996355387746",
"Cyprus","CYP","Share of male skilled worker out of all workers in this sector, %","p_M_skl","13.411900261365",
"Cyprus","CYP","Share of male unskilled worker out of all workers in this sector, %","p_M_nsk","39.271010432657",
"Cyprus","CYP","Value-added from Capital in GTAP10P3COD","gtap10VACapital","15887.106145191",
"Cyprus","CYP","Value-added from labor in GTAP10P3COD (in USD 2014 million)","gtap10VALabor","8569.770318938",
"Cyprus","CYP","Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage)","wpremia_F","97.4398928604126",
"Cyprus","CYP","Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage)","wpremia_M","92.7384416601325",
"Czech Republic","CZE","Annual wage for skilled female workers (US$ Dollars)","w_F_skl","1510276.09546013",
"Czech Republic","CZE","Annual wage for skilled male workers (US$ Dollars)","w_M_skl","1997265.70466693",
"Czech Republic","CZE","Annual wage for unskilled female workers (US$ Dollars)","w_F_nsk","1015288.82396645",
"Czech Republic","CZE","Annual wage for unskilled male workers (US$ Dollars)","w_M_nsk","1382679.08813596",
"Czech Republic","CZE","Labor volume for skilled females (millions)","v_F_skl","768870.757719713",
"Czech Republic","CZE","Labor volume for skilled males (millions)","v_M_skl","1292666.76267015",
"Czech Republic","CZE","Labor volume for unskilled females (millions)","v_F_nsk","468396.845425993",
"Czech Republic","CZE","Labor volume for unskilled male (millions)","v_M_nsk","2792773.63418414",
"Czech Republic","CZE","Share of female skilled worker out of all workers in this sector, %","p_F_skl","6.25624251682962",
"Czech Republic","CZE","Share of female unskilled worker out of all workers in this sector, %","p_F_nsk","6.00501346498187",
"Czech Republic","CZE","Share of male skilled worker out of all workers in this sector, %","p_M_skl","13.5036088346172",
"Czech Republic","CZE","Share of male unskilled worker out of all workers in this sector, %","p_M_nsk","39.2351351835713",
"Czech Republic","CZE","Value-added from Capital in GTAP10P3COD","gtap10VACapital","126116.136711091",
"Czech Republic","CZE","Value-added from labor in GTAP10P3COD (in USD 2014 million)","gtap10VALabor","37752.906666986",
"Czech Republic","CZE","Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage)","wpremia_F","97.4398928604127",
"Czech Republic","CZE","Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage)","wpremia_M","92.7384416601325",
"Denmark","DNK","Annual wage for skilled female workers (US$ Dollars)","w_F_skl","4617713.50435642",
"Denmark","DNK","Annual wage for skilled male workers (US$ Dollars)","w_M_skl","6015615.05268584",
"Denmark","DNK","Annual wage for unskilled female workers (US$ Dollars)","w_F_nsk","3099724.62250606",
"Denmark","DNK","Annual wage for unskilled male workers (US$ Dollars)","w_M_nsk","4211321.30807098",
"Denmark","DNK","Labor volume for skilled females (millions)","v_F_skl","583266.41096804",
"Denmark","DNK","Labor volume for skilled males (millions)","v_M_skl","771668.22397356",
"Denmark","DNK","Labor volume for unskilled females (millions)","v_F_nsk","258087.34782003",
"Denmark","DNK","Labor volume for unskilled male (millions)","v_M_nsk","1293982.01723837",
"Denmark","DNK","Share of female skilled worker out of all workers in this sector, %","p_F_skl","6.35857304904058",
"Denmark","DNK","Share of female unskilled worker out of all workers in this sector, %","p_F_nsk","6.0366452832159",
"Denmark","DNK","Share of male skilled worker out of all workers in this sector, %","p_M_skl","13.3032079334052",
"Denmark","DNK","Share of male unskilled worker out of all workers in this sector, %","p_M_nsk","39.3015737343383",
"Denmark","DNK","Value-added from Capital in GTAP10P3COD","gtap10VACapital","103672.501050887",
"Denmark","DNK","Value-added from labor in GTAP10P3COD (in USD 2014 million)","gtap10VALabor","156636.691384118",
"Denmark","DNK","Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage)","wpremia_F","97.4398928604126",
"Denmark","DNK","Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage)","wpremia_M","92.7384416601325",
"Dominican Republic","DOM","Annual wage for skilled female workers (US$ Dollars)","w_F_skl","324861.367769646",
"Dominican Republic","DOM","Annual wage for skilled male workers (US$ Dollars)","w_M_skl","405298.331537284",
"Dominican Republic","DOM","Annual wage for unskilled female workers (US$ Dollars)","w_F_nsk","185538.633674585",
"Dominican Republic","DOM","Annual wage for unskilled male workers (US$ Dollars)","w_M_nsk","260282.231726007",
"Dominican Republic","DOM","Labor volume for skilled females (millions)","v_F_skl","613850.662545172",
"Dominican Republic","DOM","Labor volume for skilled males (millions)","v_M_skl","443347.611557011",
"Dominican Republic","DOM","Labor volume for unskilled females (millions)","v_F_nsk","887588.239245021",
"Dominican Republic","DOM","Labor volume for unskilled male (millions)","v_M_nsk","2450210.48665279",
"Dominican Republic","DOM","Share of female skilled worker out of all workers in this sector, %","p_F_skl","6.96700333177218",
"Dominican Republic","DOM","Share of female unskilled worker out of all workers in this sector, %","p_F_nsk","13.1310732106918",
"Dominican Republic","DOM","Share of male skilled worker out of all workers in this sector, %","p_M_skl","7.80006109981908",
"Dominican Republic","DOM","Share of male unskilled worker out of all workers in this sector, %","p_M_nsk","37.1018623577169",
"Dominican Republic","DOM","Value-added from Capital in GTAP10P3COD","gtap10VACapital","37325.424409308",
"Dominican Republic","DOM","Value-added from labor in GTAP10P3COD (in USD 2014 million)","gtap10VALabor","18646.65221078",
"Dominican Republic","DOM","Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage)","wpremia_F","117.856029609228",
"Dominican Republic","DOM","Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage)","wpremia_M","101.158078676607",
"Ecuador","ECU","Annual wage for skilled female workers (US$ Dollars)","w_F_skl","493385.417012394",
"Ecuador","ECU","Annual wage for skilled male workers (US$ Dollars)","w_M_skl","553563.128884128",
"Ecuador","ECU","Annual wage for unskilled female workers (US$ Dollars)","w_F_nsk","300855.884941973",
"Ecuador","ECU","Annual wage for unskilled male workers (US$ Dollars)","w_M_nsk","350268.439442145",
"Ecuador","ECU","Labor volume for skilled females (millions)","v_F_skl","879772.681253073",
"Ecuador","ECU","Labor volume for skilled males (millions)","v_M_skl","907526.977862182",
"Ecuador","ECU","Labor volume for unskilled females (millions)","v_F_nsk","1539807.57135284",
"Ecuador","ECU","Labor volume for unskilled male (millions)","v_M_nsk","3880234.7695319",
"Ecuador","ECU","Share of female skilled worker out of all workers in this sector, %","p_F_skl","6.22417204978836",
"Ecuador","ECU","Share of female unskilled worker out of all workers in this sector, %","p_F_nsk","11.9969823732465",
"Ecuador","ECU","Share of male skilled worker out of all workers in this sector, %","p_M_skl","10.332623108805",
"Ecuador","ECU","Share of male unskilled worker out of all workers in this sector, %","p_M_nsk","36.4462224681601",
"Ecuador","ECU","Value-added from Capital in GTAP10P3COD","gtap10VACapital","47932.085085193",
"Ecuador","ECU","Value-added from labor in GTAP10P3COD (in USD 2014 million)","gtap10VALabor","38816.795652212",
"Ecuador","ECU","Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage)","wpremia_F","107.700321235802",
"Ecuador","ECU","Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage)","wpremia_M","104.830868395287",
"Egypt, Arab Rep.","EGY","Annual wage for skilled female workers (US$ Dollars)","w_F_skl","195538.928267402",
"Egypt, Arab Rep.","EGY","Annual wage for skilled male workers (US$ Dollars)","w_M_skl","235914.172206358",
"Egypt, Arab Rep.","EGY","Annual wage for unskilled female workers (US$ Dollars)","w_F_nsk","122507.404068658",
"Egypt, Arab Rep.","EGY","Annual wage for unskilled male workers (US$ Dollars)","w_M_nsk","186008.054051237",
"Egypt, Arab Rep.","EGY","Labor volume for skilled females (millions)","v_F_skl","4206798.70697431",
"Egypt, Arab Rep.","EGY","Labor volume for skilled males (millions)","v_M_skl","6553630.93655561",
"Egypt, Arab Rep.","EGY","Labor volume for unskilled females (millions)","v_F_nsk","3146924.34312373",
"Egypt, Arab Rep.","EGY","Labor volume for unskilled male (millions)","v_M_nsk","16861873.0133463",
"Egypt, Arab Rep.","EGY","Share of female skilled worker out of all workers in this sector, %","p_F_skl","6.33193523741428",
"Egypt, Arab Rep.","EGY","Share of female unskilled worker out of all workers in this sector, %","p_F_nsk","6.02444717235522",
"Egypt, Arab Rep.","EGY","Share of male skilled worker out of all workers in this sector, %","p_M_skl","13.3799215022408",
"Egypt, Arab Rep.","EGY","Share of male unskilled worker out of all workers in this sector, %","p_M_nsk","39.2636960879897",
"Egypt, Arab Rep.","EGY","Value-added from Capital in GTAP10P3COD","gtap10VACapital","145099.438745312",
"Egypt, Arab Rep.","EGY","Value-added from labor in GTAP10P3COD (in USD 2014 million)","gtap10VALabor","134928.732921167",
"Egypt, Arab Rep.","EGY","Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage)","wpremia_F","103.843951495325",
"Egypt, Arab Rep.","EGY","Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage)","wpremia_M","81.9522294545027",
"El Salvador","SLV","Annual wage for skilled female workers (US$ Dollars)","w_F_skl","241552.742338519",
"El Salvador","SLV","Annual wage for skilled male workers (US$ Dollars)","w_M_skl","276027.207282197",
